"longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity"
-118.29,33.87,32,1700,340,864,317,4.381,238700,"<1H OCEAN"
-118.06,34.16,34,2297,419,909,412,4.8214,362500,"INLAND"
-118.52,34.21,36,2394,424,1490,427,4.3261,206700,"<1H OCEAN"
-118.14,33.97,31,2064,612,2461,573,2.0524,160800,"<1H OCEAN"
-122.3,37.84,14,7355,2408,3100,2051,4.0018,143800,"NEAR BAY"
-117.07,32.65,12,4131,891,2272,840,3.4701,204900,"NEAR OCEAN"
-117.81,33.66,16,1414,191,635,230,10.0757,383900,"<1H OCEAN"
-122.49,37.59,35,2683,475,1498,484,5.1282,262500,"NEAR OCEAN"
-117.64,34.07,38,2450,544,1823,536,2.837,111200,"INLAND"
-117.79,33.69,15,1875,316,890,316,6.5783,244800,"<1H OCEAN"
-120.82,35.32,12,3522,683,1780,662,3.3958,215800,"NEAR OCEAN"
-117.65,34.07,52,1041,252,558,231,1.9236,117200,"INLAND"
-119.25,35.78,35,1927,386,1371,414,2.2981,69900,"INLAND"
-118.29,33.75,27,1650,443,1359,386,2.5795,192400,"NEAR OCEAN"
-116.99,32.71,21,3049,582,2355,585,3.8904,113800,"NEAR OCEAN"
-118.23,33.94,35,1090,267,1339,263,2.1607,97600,"<1H OCEAN"
-118.3,34.06,47,1390,872,2860,827,1.468,137500,"<1H OCEAN"
-119.63,36.64,33,1036,181,620,174,3.4107,110400,"INLAND"
-118.36,34.09,36,1616,465,773,429,2.6,313600,"<1H OCEAN"
-121.14,37.46,4,2919,503,1592,491,5.2452,161900,"INLAND"
-122,37.3,28,5096,1011,2588,954,5.357,355200,"<1H OCEAN"
-116.92,32.79,24,4055,742,2123,744,4.5224,142000,"<1H OCEAN"
-116.97,33.78,24,2680,606,1728,527,2.535,74800,"INLAND"
-121.83,37.37,43,821,149,370,135,4.25,209100,"<1H OCEAN"
-117.72,34.06,32,2209,654,1718,569,1.9643,113200,"INLAND"
-118.27,34.1,41,3729,740,1364,707,5.7778,412700,"<1H OCEAN"
-117.87,33.84,23,1678,369,912,347,4.5,237300,"<1H OCEAN"
-118.22,34.06,34,1083,364,1132,338,2.2344,153100,"<1H OCEAN"
-121.63,39.82,11,3974,727,1610,634,2.6147,107700,"INLAND"
-119.29,34.24,27,4742,775,1682,696,6.194,500001,"NEAR OCEAN"
-122.44,37.72,49,1557,405,1173,385,3.4605,265000,"NEAR BAY"
-121.79,38.01,17,4032,814,1749,618,3.1728,146800,"INLAND"
-122.11,37.87,33,3398,500,1351,457,6.5814,314200,"NEAR BAY"
-118.1,33.93,33,1474,325,1205,335,3.1397,166800,"<1H OCEAN"
-117.1,32.71,9,1931,472,1628,445,2.085,92600,"NEAR OCEAN"
-119.22,34.28,33,2467,377,1052,363,4.7333,257500,"NEAR OCEAN"
-118.14,34.18,47,3457,622,1700,579,3.5164,226500,"<1H OCEAN"
-118.36,33.93,40,1625,500,2036,476,2.6298,156500,"<1H OCEAN"
-122.47,37.68,31,4077,777,2544,738,4.5337,306700,"NEAR OCEAN"
-122.33,37.57,43,2543,621,1301,606,3.1111,318400,"NEAR OCEAN"
-116.01,33.41,20,1996,515,659,295,2.8684,62800,"INLAND"
-118.06,34.08,37,778,205,850,198,2.5119,180500,"<1H OCEAN"
-122.19,37.76,45,995,238,630,237,1.925,74100,"NEAR BAY"
-119.03,35.39,28,4513,764,1593,763,2.9821,118700,"INLAND"
-121.77,36.93,33,1406,317,1075,301,3.2813,190000,"<1H OCEAN"
-121.29,38.59,19,2460,470,1346,480,3.6563,95600,"INLAND"
-117.05,34.01,27,5484,1205,2645,1131,2.1927,116700,"INLAND"
-117.2,34.15,18,1859,251,747,256,7.732,173200,"INLAND"
-118.38,33.87,17,2791,579,1467,583,5.7415,321900,"<1H OCEAN"
-122.47,37.66,18,4172,806,3226,790,5.7535,297900,"NEAR OCEAN"
-117.08,33.09,23,3792,624,1988,658,4.7566,178300,"<1H OCEAN"
-117.35,34.09,14,5983,1224,3255,1150,2.5902,111500,"INLAND"
-122.31,38.33,21,1922,344,1051,342,3.6042,183300,"NEAR BAY"
-118.1,34.1,29,1937,448,1352,433,3.81,234600,"<1H OCEAN"
-118.33,34.21,31,3190,489,1362,480,6.981,402900,"<1H OCEAN"
-117.37,33.22,35,2204,482,1435,462,3.676,125600,"NEAR OCEAN"
-118.43,34.17,33,1679,404,933,412,2.6979,266000,"<1H OCEAN"
-118.11,34.08,45,1106,226,779,205,4.5446,244800,"<1H OCEAN"
-117.9,34.14,35,2259,505,1561,509,3.3043,155500,"<1H OCEAN"
-119.69,36.85,20,2655,432,1081,379,4.5398,143100,"INLAND"
-118.39,33.89,40,826,143,389,147,7.1845,438100,"<1H OCEAN"
-123.52,41.01,17,1564,345,517,222,2.1542,83800,"INLAND"
-121.23,40.01,38,725,190,219,115,1.625,75000,"INLAND"
-121.25,36.32,12,4776,1082,4601,1066,2.9184,100500,"<1H OCEAN"
-117.79,33.77,23,3596,451,1292,458,8.5403,451300,"<1H OCEAN"
-117.07,32.6,13,1607,435,983,400,2.2903,106300,"NEAR OCEAN"
-121.94,37.94,26,1299,174,533,180,6.2296,291700,"INLAND"
-122.07,38,37,978,202,462,184,3.625,156300,"NEAR BAY"
-121.3,38.11,5,5979,1190,2679,1084,4.196,171700,"INLAND"
-122.01,38.37,16,3996,550,1673,539,5.778,175700,"INLAND"
-123.71,39.88,42,1518,383,656,303,1.4952,69800,"NEAR OCEAN"
-118.18,34.16,34,5012,746,1699,715,9.4987,500001,"<1H OCEAN"
-121.24,38.75,5,9137,1368,3667,1294,5.4896,229600,"INLAND"
-119.79,36.8,27,2462,484,852,449,3.32,124700,"INLAND"
-122.28,37.91,41,3009,482,1053,490,5.828,324400,"NEAR BAY"
-117.9,34.13,32,1640,391,1312,358,2.6292,136100,"<1H OCEAN"
-122.4,37.62,32,3586,921,2249,911,3.1058,253000,"NEAR OCEAN"
-117.33,34.09,29,1960,415,1681,435,2.9292,84500,"INLAND"
-118.35,33.9,31,981,222,734,239,4.875,232400,"<1H OCEAN"
-117.94,33.64,24,1097,307,470,333,1.6389,225000,"<1H OCEAN"
-118.28,34.24,29,3390,580,1543,576,5.6184,316900,"<1H OCEAN"
-118.02,33.93,33,4711,988,2984,931,3.6028,184700,"<1H OCEAN"
-117.37,34.13,18,5877,1043,3114,1002,4.0294,133200,"INLAND"
-119.8,36.73,45,925,231,797,228,1.7011,44800,"INLAND"
-119.67,34.43,39,1467,381,1404,374,2.3681,241400,"<1H OCEAN"
-118.28,34.17,22,2664,651,1553,629,3.6354,256300,"<1H OCEAN"
-121.93,37.24,26,2574,414,1096,428,6.0738,335900,"<1H OCEAN"
-119.75,36.76,29,2077,524,1887,489,1.4107,59800,"INLAND"
-118.13,34.16,52,1787,427,1107,410,2.5664,215000,"<1H OCEAN"
-117.78,34.06,33,1056,272,964,300,2.4464,128700,"INLAND"
-117.49,33.93,26,2970,576,2156,558,3.9522,124600,"INLAND"
-118.31,33.8,29,2795,572,1469,557,3.7167,308900,"<1H OCEAN"
-122.26,38.11,52,793,216,505,194,1.9667,93800,"NEAR BAY"
-123.88,40.93,28,1272,259,519,220,3.2891,106300,"<1H OCEAN"
-117.81,35.65,19,1124,290,598,261,1.8984,54300,"INLAND"
-122.05,37.94,22,4162,1194,1804,1185,2.5459,179300,"NEAR BAY"
-122.04,38.68,26,1113,222,689,234,3.0486,83600,"INLAND"
-117.29,34.16,38,2458,488,1135,453,2.875,99100,"INLAND"
-118.15,34.16,20,2410,632,2135,578,1.6887,148600,"<1H OCEAN"
-118.39,34.17,40,1696,372,835,385,3.6563,222400,"<1H OCEAN"
-116.47,33.77,26,4300,767,1557,669,4.4107,122500,"INLAND"
-118.44,33.81,33,3994,990,1647,931,5.0106,500001,"NEAR OCEAN"
-122.12,37.94,22,4949,626,1850,590,10.4549,500001,"NEAR BAY"
-117.14,33.15,16,1129,198,758,178,5.0346,174600,"<1H OCEAN"
-117.95,33.85,13,6963,1426,3892,1375,4.1325,203500,"<1H OCEAN"
-122,37.28,33,2170,311,854,303,8.3605,500001,"<1H OCEAN"
-117.05,32.58,22,2101,399,1551,371,4.1518,136900,"NEAR OCEAN"
-120.88,38.32,18,2791,492,1187,438,3.2589,103000,"INLAND"
-122.09,37.65,27,2630,722,1414,634,2.8203,195200,"NEAR BAY"
-121.99,37.98,23,2293,411,969,399,4.4536,184000,"INLAND"
-121.06,38.7,9,13255,1739,5001,1627,6.314,228900,"INLAND"
-118.41,34.21,35,2215,459,1594,446,4.0167,193200,"<1H OCEAN"
-122.41,40.58,35,2072,385,1029,375,2.8512,75600,"INLAND"
-118.1,34.12,50,1835,231,636,211,11.6471,500001,"<1H OCEAN"
-122.45,37.74,52,1596,276,642,273,4.375,349500,"NEAR BAY"
-122.48,37.69,33,2347,512,1259,481,3.4492,264300,"NEAR OCEAN"
-119.71,36.74,18,8099,1670,4476,1514,2.4728,88300,"INLAND"
-118.91,35.27,29,1401,317,1344,306,2.0921,61400,"INLAND"
-118.18,33.89,25,5896,1464,4149,1362,2.6742,131900,"<1H OCEAN"
-119.19,34.21,34,3413,693,2223,651,3.8239,208200,"NEAR OCEAN"
-121.99,37.81,17,465,83,146,75,4.9018,188500,"<1H OCEAN"
-117.96,33.77,32,4398,905,2777,884,4.1321,222800,"<1H OCEAN"
-122.63,38.24,45,1615,338,823,327,2.5179,145500,"<1H OCEAN"
-120.45,34.66,7,3329,504,1462,452,4.7875,198300,"NEAR OCEAN"
-117.67,34.12,15,3162,495,1145,473,5.3525,191700,"INLAND"
-117.27,32.98,17,1853,392,351,208,5.2742,230700,"NEAR OCEAN"
-118.26,34.01,43,2179,682,2624,609,1.8641,108200,"<1H OCEAN"
-124.13,40.79,32,2017,359,855,346,3.5833,92800,"NEAR OCEAN"
-118.12,33.79,41,1762,314,738,300,4.1687,240700,"<1H OCEAN"
-118.6,34.08,40,866,181,399,176,6.91,380000,"<1H OCEAN"
-118.25,34,41,1768,475,1721,474,1.303,90400,"<1H OCEAN"
-121.46,38.68,35,1299,254,705,245,2.8333,103000,"INLAND"
-118.96,34.3,16,3103,482,1567,467,6.907,500001,"<1H OCEAN"
-119.08,35.34,15,1474,235,768,238,4.1528,130100,"INLAND"
-121.46,38.66,3,3438,603,1602,554,3.9914,120500,"INLAND"
-122.47,37.78,51,1485,386,880,385,2.7431,307100,"NEAR BAY"
-122.02,37.59,18,1165,333,855,319,3.6923,213200,"NEAR BAY"
-120.46,34.64,11,562,164,504,147,2.0161,118800,"NEAR OCEAN"
-118.82,34.15,9,655,110,222,109,7.8528,337500,"NEAR OCEAN"
-121.28,37.92,30,1061,230,851,195,2.4412,61600,"INLAND"
-122.25,37.86,52,4048,663,1316,590,5.3794,376900,"NEAR BAY"
-118.31,33.94,44,1854,367,976,335,3.6583,126700,"<1H OCEAN"
-119,35.35,35,1164,277,992,284,1.4015,48700,"INLAND"
-117.47,33.95,15,6248,1249,3795,1128,4.1264,124600,"INLAND"
-119.25,34.28,36,1530,341,703,317,3.5819,231900,"NEAR OCEAN"
-122.85,39,20,1580,318,753,252,1.8704,88500,"INLAND"
-118.86,35.9,38,298,55,161,47,4.125,71300,"INLAND"
-118.29,34.08,43,3056,1345,3920,1304,1.925,3e+05,"<1H OCEAN"
-118.04,33.9,36,15,5,15,6,0.4999,162500,"<1H OCEAN"
-117.01,32.99,8,3372,430,1536,448,8.4284,378300,"<1H OCEAN"
-118.99,35.36,31,1498,359,1168,340,1.2232,49300,"INLAND"
-117.26,33.81,22,4249,922,2405,846,2.1549,146500,"INLAND"
-122.43,37.77,52,2416,620,1188,591,2.3887,337500,"NEAR BAY"
-121.02,37.71,25,207,41,87,43,3.6023,131300,"INLAND"
-118.08,34.08,38,1889,407,1330,396,3.9219,205200,"<1H OCEAN"
-122.48,37.74,52,2166,423,1072,370,4.131,314300,"NEAR OCEAN"
-121.59,36.97,16,865,123,403,130,5.7396,308700,"INLAND"
-119.79,36.74,52,173,87,401,84,2.1094,75000,"INLAND"
-122.73,38.34,44,743,155,434,162,2.5819,209600,"<1H OCEAN"
-119.87,36.78,4,6102,1114,3406,1115,3.4213,84500,"INLAND"
-122.12,37.64,40,432,102,264,77,3.8875,228100,"NEAR BAY"
-118.18,33.98,40,1698,431,1280,405,2.625,206300,"<1H OCEAN"
-117.13,32.79,35,1362,243,698,255,3.6458,173800,"NEAR OCEAN"
-122.28,37.81,52,386,164,346,155,0.8075,137500,"NEAR BAY"
-117.63,34.12,4,4323,775,1479,663,6.0758,226800,"INLAND"
-118.05,34.09,23,602,135,409,123,3.5268,146400,"<1H OCEAN"
-117.31,34.11,52,851,190,731,190,1.9044,64900,"INLAND"
-119.21,34.28,27,2219,312,937,315,5.7601,281100,"NEAR OCEAN"
-118.52,34.19,37,1560,275,763,284,3.8516,206900,"<1H OCEAN"
-122.42,37.72,37,2638,546,1789,521,4.0071,244700,"NEAR BAY"
-117.02,32.68,14,3986,675,2065,702,5.7192,267400,"NEAR OCEAN"
-121.82,37.32,10,2506,623,2634,622,3.135,231400,"<1H OCEAN"
-121.7,38.65,22,1360,282,808,229,2.4167,225000,"INLAND"
-121.98,37.81,18,2903,387,1127,372,5.5921,359100,"<1H OCEAN"
-119.22,34.28,24,2212,332,899,331,5.533,299700,"NEAR OCEAN"
-118.85,34.23,13,5094,764,2230,737,6.4823,290900,"<1H OCEAN"
-119.9,36.58,20,1935,363,1319,359,2.4814,74600,"INLAND"
-118.3,34,52,1718,354,1026,312,2,128000,"<1H OCEAN"
-118.01,33.84,29,3740,691,1724,638,3.9628,215600,"<1H OCEAN"
-118.44,34.19,37,1516,344,983,347,5,243600,"<1H OCEAN"
-117.59,33.93,17,338,47,200,46,7.8118,244200,"INLAND"
-118.09,34.04,24,1543,257,824,271,6.4385,272600,"<1H OCEAN"
-119.31,34.44,5,403,48,208,54,12.632,500001,"NEAR OCEAN"
-117.71,33.61,25,3004,718,891,626,2.395,80300,"<1H OCEAN"
-118.38,33.81,36,1018,148,329,169,10.5045,500001,"NEAR OCEAN"
-120.4,37.98,19,2010,433,910,390,2.6696,121200,"INLAND"
-118.16,33.88,18,2287,662,1804,537,1.9903,170300,"<1H OCEAN"
-118.2,33.77,52,1375,457,1089,317,2.2344,2e+05,"NEAR OCEAN"
-118.01,33.88,19,1434,391,1088,341,3.369,269600,"<1H OCEAN"
-118.18,34.02,35,661,142,720,143,2.8977,142500,"<1H OCEAN"
-117.38,33.99,52,1797,332,905,313,2.7054,141700,"INLAND"
-124.19,40.77,30,2975,634,1367,583,2.442,69000,"NEAR OCEAN"
-119.77,35.65,21,2403,483,1647,415,2.6066,80000,"INLAND"
-118.99,35.37,38,918,220,743,222,1.7292,58100,"INLAND"
-118.88,34.42,20,728,120,360,115,6.1244,375000,"<1H OCEAN"
-117.8,33.83,17,2971,350,1180,346,11.1228,500001,"<1H OCEAN"
-122.46,37.74,51,1905,291,707,284,6.2561,431000,"NEAR BAY"
-119.39,34.32,19,3238,629,1195,443,4.8472,500001,"NEAR OCEAN"
-119.01,35.34,44,1730,343,782,278,3.0208,63700,"INLAND"
-118.21,33.95,35,2134,650,2248,587,2.2988,153400,"<1H OCEAN"
-118.1,33.95,27,1666,365,995,354,4.5694,204300,"<1H OCEAN"
-120.46,37.31,26,3170,572,1524,565,3.48,95300,"INLAND"
-121.33,38.61,21,2453,518,1326,505,2.7079,148000,"INLAND"
-118.32,33.98,40,1298,277,791,255,3.2344,104300,"<1H OCEAN"
-118.76,34.28,21,2786,342,1114,322,5.8578,266300,"<1H OCEAN"
-117.75,34.12,25,5411,998,2243,1019,4.3148,240700,"INLAND"
-118.34,33.93,36,1528,486,1824,470,2.2679,153900,"<1H OCEAN"
-117.25,33.1,14,3676,720,1176,614,3.9464,171900,"NEAR OCEAN"
-118.24,34.01,43,1456,444,2098,433,1.8929,99200,"<1H OCEAN"
-119.03,35.37,52,1503,367,554,277,1.6786,126600,"INLAND"
-118.26,34,37,2615,697,2484,630,1.9208,103400,"<1H OCEAN"
-118.44,34.18,35,972,270,550,256,2.2461,215000,"<1H OCEAN"
-118.39,33.97,44,1097,186,513,185,6.235,361400,"<1H OCEAN"
-117.16,33.73,10,2381,454,1323,477,2.6322,140700,"INLAND"
-116.99,33.92,26,503,69,293,59,3.7083,147500,"INLAND"
-117.26,33.04,18,2229,346,1088,352,6.3525,278300,"NEAR OCEAN"
-120.89,39.3,17,2282,431,974,371,3.5417,155100,"INLAND"
-118.29,34.09,34,2716,1114,2991,1021,1.7514,187500,"<1H OCEAN"
-121.34,38.64,17,2761,501,1128,482,3.7562,139700,"INLAND"
-117.22,34.13,10,5951,1330,3204,1159,2.7011,110200,"INLAND"
-118.59,34.26,20,8146,1131,3562,1054,7.167,357100,"<1H OCEAN"
-117.02,33.6,7,1972,352,964,317,3.244,337200,"INLAND"
-118.34,34.19,47,1721,343,834,334,4.1923,231200,"<1H OCEAN"
-118.45,34.05,23,4099,1287,2103,1217,3.7549,275000,"<1H OCEAN"
-121.98,36.98,29,2681,632,1652,620,3.075,215800,"NEAR OCEAN"
-121.38,38.6,36,1249,159,362,143,6.8469,446400,"INLAND"
-118.09,33.92,35,1994,419,1491,428,3.7383,166200,"<1H OCEAN"
-117.92,33.75,32,790,199,1196,201,3.0625,142800,"<1H OCEAN"
-117.25,32.74,36,1830,430,755,419,2.9904,286800,"NEAR OCEAN"
-122.44,37.78,44,1545,334,561,326,3.875,412500,"NEAR BAY"
-122.18,38.17,7,4093,651,2228,646,5.2523,161300,"NEAR BAY"
-117.95,34.14,13,3859,710,2283,759,4.5594,184500,"INLAND"
-122.25,38.16,17,4459,944,1812,888,2.9375,106700,"NEAR BAY"
-117.36,33.99,42,1178,261,804,283,2.9688,92900,"INLAND"
-117.21,33.14,12,4839,954,1708,952,2.8586,163300,"<1H OCEAN"
-122.72,38.44,52,1059,281,627,273,1.5357,137500,"<1H OCEAN"
-117.14,32.75,25,1908,513,956,467,2.4828,133300,"NEAR OCEAN"
-117.27,33.68,8,26322,4072,9360,3361,5.3238,228900,"<1H OCEAN"
-120.09,34.61,11,586,125,317,74,2.8906,84400,"NEAR OCEAN"
-118.19,34.02,45,1535,432,1820,419,1.7801,142800,"<1H OCEAN"
-122.32,37.54,34,3661,692,1608,656,5.0774,407200,"NEAR OCEAN"
-117.32,34.09,30,1129,251,1034,237,2.3917,78600,"INLAND"
-118.41,34.07,47,2979,626,1076,571,3.9904,500001,"<1H OCEAN"
-123.41,40.07,17,449,151,141,53,0.8362,87500,"INLAND"
-117.4,33.85,9,7538,1125,3450,1077,5.4625,223600,"INLAND"
-118.25,33.94,43,1113,378,1305,334,1.1434,91300,"<1H OCEAN"
-121.89,37.26,26,1864,331,956,325,5.5,231700,"<1H OCEAN"
-122.47,37.74,52,3797,668,1633,658,5.6787,363600,"NEAR BAY"
-117.02,32.69,7,6055,1004,3031,952,4.436,135000,"NEAR OCEAN"
-121.75,37.69,26,2647,536,1422,522,3.7212,183800,"INLAND"
-121.01,37.68,33,828,123,373,133,5.5,146200,"INLAND"
-121.43,37.73,40,1718,391,1312,388,2.9955,134700,"INLAND"
-121.83,36.6,30,2748,502,1491,535,4.3472,185000,"<1H OCEAN"
-122.23,40.15,14,2297,573,1637,551,1.787,51600,"INLAND"
-118.23,34.11,31,1021,191,495,191,5.5051,223500,"<1H OCEAN"
-122.7,38.45,26,2011,557,855,530,1.125,233300,"<1H OCEAN"
-122.26,37.88,52,2255,410,823,377,5.7979,415300,"NEAR BAY"
-119.38,36.3,14,1932,330,997,291,3.6875,93200,"INLAND"
-122.3,37.87,52,3123,749,1695,684,2.2208,144800,"NEAR BAY"
-120.15,39.15,25,1669,348,163,78,5.75,176600,"INLAND"
-121.39,38.55,18,1734,467,783,447,1.9044,154300,"INLAND"
-122.71,38.45,39,2739,573,1223,569,2.9663,185400,"<1H OCEAN"
-121.47,38.5,17,1895,424,620,417,1.7188,137500,"INLAND"
-122.2,37.8,43,3045,499,1115,455,4.9559,273000,"NEAR BAY"
-121.91,37.71,25,4377,668,2038,671,5.7233,231800,"<1H OCEAN"
-117.11,32.68,36,26,14,58,23,1.9107,125000,"NEAR OCEAN"
-121.83,37.02,22,1903,350,760,322,2.9559,288400,"<1H OCEAN"
-117.91,34.08,33,2325,452,1170,445,3.6625,217100,"<1H OCEAN"
-117.22,32.78,22,2020,466,1010,429,3.4527,175000,"NEAR OCEAN"
-122.82,38.44,23,1551,236,555,243,4.6792,304700,"<1H OCEAN"
-117.98,34.05,33,1560,315,1467,313,4.1429,159800,"<1H OCEAN"
-114.55,32.8,19,2570,820,1431,608,1.275,56100,"INLAND"
-117.09,32.56,8,864,156,626,172,4.8984,151500,"NEAR OCEAN"
-118.37,34.06,52,2239,423,832,411,5.0858,470000,"<1H OCEAN"
-119.84,36.75,34,1186,300,774,271,1.575,57100,"INLAND"
-117.04,32.74,5,2878,785,1727,758,1.7179,132000,"NEAR OCEAN"
-122.54,38.14,16,4431,603,1659,630,7.5412,392100,"NEAR BAY"
-114.58,33.61,25,2907,680,1841,633,2.6768,82400,"INLAND"
-118.44,33.99,43,1432,308,782,303,4.3333,303900,"<1H OCEAN"
-117.39,34.07,15,1966,331,1118,323,3.8558,122700,"INLAND"
-119.21,34.31,22,7548,1038,2855,1008,6.729,409300,"NEAR OCEAN"
-117.09,32.99,18,3215,588,1618,509,4.6028,216800,"<1H OCEAN"
-121.73,38.13,40,1266,257,547,247,3.0288,164400,"INLAND"
-121.79,36.95,34,2152,430,1516,386,3.7863,192200,"<1H OCEAN"
-121.76,36.9,44,919,309,1321,301,2.0775,121400,"<1H OCEAN"
-118.37,33.84,27,3245,605,1572,556,5.3773,379000,"<1H OCEAN"
-119,35.4,44,2250,378,928,379,4.3906,93900,"INLAND"
-121.66,36.67,40,2497,520,1275,508,3.1071,193100,"<1H OCEAN"
-122.25,37.8,52,2087,510,1197,488,3.0149,218400,"NEAR BAY"
-122.42,37.79,52,2737,1241,1761,1029,1.8068,225000,"NEAR BAY"
-118.1,33.79,36,3359,596,1522,565,5.1805,249400,"<1H OCEAN"
-117.17,34.49,13,4460,925,2225,840,2.0136,94100,"INLAND"
-117.89,33.6,40,1639,352,498,278,5.6336,500001,"<1H OCEAN"
-116.99,33.99,22,4227,658,1849,619,4.7356,195900,"INLAND"
-117.55,33.92,24,2807,501,1653,509,4.8167,163300,"INLAND"
-117.03,32.63,14,2796,476,1466,464,5.2489,213700,"NEAR OCEAN"
-120.02,38.91,22,2138,493,829,330,2.2056,107200,"INLAND"
-118.16,33.93,35,757,151,474,132,3.7361,179800,"<1H OCEAN"
-122.44,37.77,52,2537,559,849,530,5.1788,476900,"NEAR BAY"
-121.47,38.52,42,2316,515,1597,522,1.8205,60400,"INLAND"
-121.84,36.6,30,2958,691,1616,666,3.4643,191800,"<1H OCEAN"
-118.53,34.03,40,4350,763,1551,665,7.0318,500001,"<1H OCEAN"
-122.27,37.86,52,834,186,494,175,3.15,206300,"NEAR BAY"
-122.48,37.51,22,1564,278,761,270,4.7578,318500,"NEAR OCEAN"
-123.35,39.42,18,1619,346,904,295,2.1625,77200,"<1H OCEAN"
-122.27,37.9,42,1650,274,645,256,5.6228,375400,"NEAR BAY"
-121.92,37.27,29,5536,862,2651,881,5.6358,282100,"<1H OCEAN"
-118.45,34.03,39,1657,402,931,363,3.7813,336300,"<1H OCEAN"
-117.99,33.78,19,7399,1698,3554,1593,3.1049,173900,"<1H OCEAN"
-117.63,34.06,39,1210,310,1294,303,2.3636,88300,"INLAND"
-117.03,32.74,37,821,150,404,135,3.0125,130400,"NEAR OCEAN"
-118.4,34.15,44,2515,510,967,484,5.0754,374500,"<1H OCEAN"
-117.44,34.45,6,6068,1137,3094,947,3.5167,130900,"INLAND"
-118.56,34.25,31,1962,243,697,242,8.565,500001,"<1H OCEAN"
-121.63,39.12,32,2574,425,1099,391,4.3864,117500,"INLAND"
-118.49,34.02,30,2075,687,1026,592,3.1635,366700,"<1H OCEAN"
-118.39,33.88,34,1973,367,843,345,6.077,472700,"<1H OCEAN"
-118.46,34.25,32,2217,422,1064,427,3.6989,208600,"<1H OCEAN"
-121.47,38.55,29,1303,308,861,263,1.0208,55800,"INLAND"
-122.94,38.57,33,1530,266,728,250,5.1005,266700,"<1H OCEAN"
-118.01,34.07,24,5684,1485,6626,1481,2.2559,166800,"INLAND"
-121.98,37.8,16,2498,330,1027,343,8.155,343700,"<1H OCEAN"
-122.45,40.61,17,785,155,417,136,2.3289,58200,"INLAND"
-122.32,38.32,26,2710,498,1439,484,5,175200,"NEAR BAY"
-122.44,37.77,52,2994,736,1428,700,3.0766,438900,"NEAR BAY"
-121.32,38.63,20,7003,1409,3107,1315,3.0348,150500,"INLAND"
-118.43,34.23,37,1737,369,1061,356,3.9615,173700,"<1H OCEAN"
-118.35,34.16,49,1305,228,584,255,5.636,267900,"<1H OCEAN"
-118.42,34.28,29,1271,272,1338,266,4.125,150000,"<1H OCEAN"
-122.38,37.73,18,4037,990,2722,834,1.4282,140400,"NEAR BAY"
-118.37,33.85,25,5622,998,2537,1009,5.785,395300,"<1H OCEAN"
-117.14,32.76,24,3523,991,1775,873,2.1273,142300,"NEAR OCEAN"
-121.33,38.65,23,2446,523,1132,513,2.6266,198500,"INLAND"
-118.24,34.23,42,1541,280,753,264,5.1028,292100,"<1H OCEAN"
-122.57,37.99,45,2404,425,926,400,4.9674,320100,"NEAR BAY"
-117.9,33.66,22,3568,938,1952,938,3.1667,161000,"<1H OCEAN"
-123.24,39.81,25,1435,304,746,259,1.7788,57900,"INLAND"
-119.28,35.99,20,2911,597,1746,588,1.7372,51000,"INLAND"
-117.19,32.85,15,2895,498,1164,443,5.102,417500,"NEAR OCEAN"
-118.4,34.7,10,4122,814,2164,710,4.2941,151600,"INLAND"
-120.6,35.11,17,2495,524,1292,501,2.2625,153000,"<1H OCEAN"
-118.35,33.89,30,1143,299,776,273,4.2829,240000,"<1H OCEAN"
-115.99,33.4,15,1945,536,515,273,2.0109,54300,"INLAND"
-120.99,37.67,16,568,124,307,116,2.1518,107400,"INLAND"
-117.93,33.85,27,1962,544,1492,481,1.9621,118100,"<1H OCEAN"
-118.26,34.08,45,2225,827,2699,792,1.9209,179200,"<1H OCEAN"
-122.49,37.73,37,1399,224,530,235,3.9219,433300,"NEAR OCEAN"
-118.19,34.11,38,1158,309,1051,322,2.286,169300,"<1H OCEAN"
-117.73,35.73,35,2916,594,1870,432,3.625,55000,"INLAND"
-117.15,32.93,16,2718,438,1515,431,5.1433,185300,"<1H OCEAN"
-117.98,33.79,35,2356,478,1659,480,4.1115,179700,"<1H OCEAN"
-117.7,33.47,21,2208,534,1423,482,3.5915,305600,"<1H OCEAN"
-118.18,34.05,41,616,196,814,180,3.3333,115100,"<1H OCEAN"
-122.3,37.56,35,1873,351,945,333,5.5184,274800,"NEAR OCEAN"
-118.09,34.06,31,1146,289,1163,258,2.2083,185600,"<1H OCEAN"
-121.23,37.99,38,523,80,226,72,5.5693,153100,"INLAND"
-118.24,34.12,34,80,26,125,35,0.8907,154200,"<1H OCEAN"
-119.01,35.33,42,1120,255,677,213,1.5429,39400,"INLAND"
-122.22,38.09,47,2161,440,966,360,2.2734,88700,"NEAR BAY"
-121.72,37.7,17,1671,352,729,252,6.1023,450000,"INLAND"
-118.21,33.98,39,1315,306,1257,298,3.2788,169000,"<1H OCEAN"
-118.16,34.11,31,5715,1154,2639,1079,4.1661,364400,"<1H OCEAN"
-117.05,32.8,17,1475,308,549,293,3.7167,180400,"<1H OCEAN"
-118.43,33.82,34,2112,614,946,574,4.6048,500001,"NEAR OCEAN"
-122.3,37.86,50,499,127,287,128,2.75,140600,"NEAR BAY"
