"longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity"
-118.01,33.81,18,5238,1083,3032,1065,4.4583,190100,"<1H OCEAN"
-120.02,39.24,32,1347,444,825,303,1.8269,225000,"INLAND"
-121.2,37.81,26,395,74,193,72,7.3718,212500,"INLAND"
-117.97,33.82,26,2335,504,1121,502,2.9891,205200,"<1H OCEAN"
-121.44,39,20,755,147,457,157,2.4167,67000,"INLAND"
-118.68,34.28,17,6488,1102,3199,1070,5.0962,238000,"<1H OCEAN"
-118.2,33.98,38,867,243,950,235,1.8929,163100,"<1H OCEAN"
-117.01,32.7,7,2327,490,1304,445,3.3553,132200,"NEAR OCEAN"
-117.31,33.16,17,1704,263,781,281,5.6605,224400,"NEAR OCEAN"
-116.87,33.76,5,4116,761,1714,717,2.5612,130800,"INLAND"
-117.04,32.58,20,2029,357,1497,353,4.0089,132100,"NEAR OCEAN"
-121.42,38.52,32,2828,556,1655,485,2.5574,72600,"INLAND"
-117.95,33.82,29,2929,640,1618,584,3.6875,213200,"<1H OCEAN"
-121.94,37.29,20,710,188,363,176,4.0962,214100,"<1H OCEAN"
-118.42,33.9,29,1929,523,686,455,5.5347,500001,"<1H OCEAN"
-121.44,38.47,5,5666,1178,3139,1131,3.3608,108900,"INLAND"
-120.63,35.13,16,2680,704,975,619,1.7878,55000,"<1H OCEAN"
-121.28,38.76,47,2901,631,1276,578,2.1366,101900,"INLAND"
-122.11,37.83,19,5130,741,1887,712,7.203,369900,"NEAR BAY"
-118.32,34.12,52,3410,800,1218,783,4.15,393500,"<1H OCEAN"
-122.23,37.88,41,880,129,322,126,8.3252,452600,"NEAR BAY"
-116.54,33.87,16,3648,1035,1687,581,1.9167,70400,"INLAND"
-119.45,35.16,34,3437,696,1783,608,2.3912,52900,"INLAND"
-121.81,37.32,26,2528,511,2677,512,4.1165,164900,"<1H OCEAN"
-118.13,33.81,37,1228,237,572,242,4.325,223900,"<1H OCEAN"
-117.9,33.91,33,4181,804,2049,834,4.3103,201600,"<1H OCEAN"
-117.04,32.76,43,3171,665,1534,625,3.141,141400,"NEAR OCEAN"
-118.16,34.02,44,1218,374,1175,342,1.9688,173900,"<1H OCEAN"
-118.11,34.07,46,1130,229,698,209,5.2719,244400,"<1H OCEAN"
-118.18,34.09,44,1688,426,1605,384,3.3785,184900,"<1H OCEAN"
-121.26,38.09,35,930,186,525,201,2.0625,155000,"INLAND"
-118.43,34.17,34,2180,424,906,429,4.4464,353100,"<1H OCEAN"
-122.45,37.91,27,2682,382,935,369,10.0791,500001,"NEAR BAY"
-122.52,37.93,34,2782,502,1219,507,5.0779,333900,"NEAR BAY"
-121.34,38.66,17,1149,257,583,243,2.8092,137500,"INLAND"
-118.38,33.91,36,2904,515,1463,534,5.8374,289600,"<1H OCEAN"
-122.28,37.79,30,4145,869,3668,855,2.5444,275000,"NEAR BAY"
-117.28,33.22,13,2832,542,1065,531,2.3844,98600,"<1H OCEAN"
-117.91,34.02,17,5973,1384,4349,1229,3.2799,199300,"<1H OCEAN"
-122.44,37.79,52,1335,151,402,157,10.8783,500001,"NEAR BAY"
-121.28,38.63,36,120,16,30,14,10.2264,350000,"INLAND"
-118.28,34.02,52,281,103,470,96,1.9375,38800,"<1H OCEAN"
-117.16,32.71,52,845,451,1230,375,1.0918,22500,"NEAR OCEAN"
-122.91,39.05,20,1128,229,621,210,3.2216,93500,"INLAND"
-118.36,34.09,33,3463,1170,1845,1134,2.0205,243800,"<1H OCEAN"
-117.14,32.74,47,1494,327,689,304,3.125,172700,"NEAR OCEAN"
-121.4,38.66,50,880,150,1148,148,2.5062,112500,"INLAND"
-119.3,36.34,27,1515,358,1178,309,1.4432,48100,"INLAND"
-122.28,37.99,28,3801,622,1654,571,4.375,193300,"NEAR BAY"
-118.05,33.84,21,4890,653,2295,654,6.983,329700,"<1H OCEAN"
-118.22,33.98,36,1514,453,1496,448,2.1044,148200,"<1H OCEAN"
-118.06,33.98,40,1723,370,1221,370,3.3562,169200,"<1H OCEAN"
-121.97,37.54,31,1949,344,986,322,4.6349,196200,"<1H OCEAN"
-118.28,34.07,41,1072,331,1111,314,1.9233,207100,"<1H OCEAN"
-117.06,32.75,34,1917,419,1181,426,3.0208,129200,"NEAR OCEAN"
-122.02,37.36,25,2074,387,1273,383,4.7609,378000,"<1H OCEAN"
-118.06,34.03,36,21,7,21,9,2.375,175000,"<1H OCEAN"
-121.1,35.6,20,3389,704,1309,520,3.2112,204500,"NEAR OCEAN"
-117.49,33.99,21,2050,392,1153,336,4.84,116400,"INLAND"
-118.49,34.02,28,1394,582,716,543,1.5132,450000,"<1H OCEAN"
-120.86,37.6,25,1178,206,709,214,4.5625,133600,"INLAND"
-122.26,37.84,42,2555,665,1206,595,2.0804,226700,"NEAR BAY"
-118.23,34.1,46,2483,587,2121,553,2.2788,152900,"<1H OCEAN"
-117.17,32.81,26,2424,388,974,375,4.739,184100,"NEAR OCEAN"
-118.03,33.94,30,2572,521,1564,501,3.4861,177200,"<1H OCEAN"
-119.77,36.83,16,2360,355,1034,359,5.0635,108500,"INLAND"
-122.2,37.79,35,1802,459,1009,390,2.3036,126000,"NEAR BAY"
-118.03,34.16,36,1401,218,667,225,7.1615,484700,"INLAND"
-121.91,37.26,32,3776,620,1790,612,5.4675,261100,"<1H OCEAN"
-117.03,32.8,19,3866,775,1554,703,4.3281,220000,"<1H OCEAN"
-120.51,39.52,26,2286,444,498,216,2.065,96100,"INLAND"
-118.23,34.17,37,4524,1005,2099,937,3.5781,366700,"<1H OCEAN"
-117.82,33.71,9,5206,992,4660,978,2.885,162500,"<1H OCEAN"
-118.44,35.13,21,1899,447,1133,391,1.8636,67900,"INLAND"
-117.84,33.98,26,3638,557,1993,593,6.1076,221200,"<1H OCEAN"
-118.06,34.71,14,2606,514,1228,512,2.5764,150000,"INLAND"
-121.43,37.75,41,1717,325,855,303,2.75,127300,"INLAND"
-120.41,34.96,21,1774,263,724,237,4.65,152500,"<1H OCEAN"
-122.32,37.97,33,1595,292,991,300,4.6937,134100,"NEAR BAY"
-117.77,33.7,4,2446,622,1315,560,3.7147,137500,"<1H OCEAN"
-122.25,37.82,26,3959,1196,1749,1217,3.0233,255000,"NEAR BAY"
-122.2,37.84,30,2211,346,844,343,6.0666,311500,"NEAR BAY"
-118.23,33.98,25,986,310,1439,251,2.39,183300,"<1H OCEAN"
-121.84,37.25,25,5939,989,3275,954,5.6488,234600,"<1H OCEAN"
-118.63,34.21,31,3952,647,1762,588,5.5709,244800,"<1H OCEAN"
-117.24,33.19,19,1569,351,1035,352,2.9191,159400,"<1H OCEAN"
-117.24,32.74,45,1718,293,757,329,4.05,284900,"NEAR OCEAN"
-118.04,33.99,47,2530,565,1262,509,3.6475,197100,"<1H OCEAN"
-121.18,38.67,42,2101,480,945,426,2.3333,116000,"INLAND"
-118.43,34.05,22,4251,1073,1581,881,5.2555,500001,"<1H OCEAN"
-119.47,35.14,19,4190,690,1973,702,3.9929,88300,"INLAND"
-121.77,36.93,20,2587,547,1534,540,2.4375,190400,"<1H OCEAN"
-122.06,37.94,19,4005,972,1896,893,2.5268,235700,"NEAR BAY"
-117.87,33.7,21,3648,654,2266,628,5.0956,246000,"<1H OCEAN"
-117.12,32.96,16,3050,559,1444,512,5.2463,156300,"<1H OCEAN"
-118.31,33.96,47,1586,322,1077,339,4.4861,140400,"<1H OCEAN"
-118.26,34.12,52,2290,520,1278,485,3.8393,238200,"<1H OCEAN"
-122.71,37.88,21,2845,552,599,250,4.3125,495800,"NEAR OCEAN"
-122.71,38.91,20,41,18,94,10,1.375,55000,"INLAND"
-122.01,37.29,31,3136,431,1190,412,7.5,500001,"<1H OCEAN"
-118.06,34.07,30,2308,674,3034,691,2.3929,184400,"<1H OCEAN"
-117.99,33.71,17,1600,458,1803,432,2.7865,216700,"<1H OCEAN"
-121.33,38.57,17,1621,350,706,338,2.3684,150000,"INLAND"
-118.53,34.23,32,4039,984,2675,941,3.0321,240000,"<1H OCEAN"
-117.35,33.64,23,6859,1535,3405,1351,2.5395,109200,"<1H OCEAN"
-117.07,32.56,9,3648,895,3293,840,3.0992,142600,"NEAR OCEAN"
-118.37,34.13,28,4287,627,1498,615,8.5677,500001,"<1H OCEAN"
-121.4,38.53,38,152,30,65,35,0.9274,67500,"INLAND"
-117.94,33.62,25,1188,264,569,249,3.6607,500001,"<1H OCEAN"
-122.06,37.34,20,3435,593,1293,553,6.7578,451400,"<1H OCEAN"
-116.23,33.72,32,4981,1326,3779,1186,1.7805,76900,"INLAND"
-121.91,37.3,31,2095,427,829,405,3.6563,344700,"<1H OCEAN"
-119.81,36.78,36,1650,313,660,298,3,79700,"INLAND"
-122.5,37.96,16,100,20,45,25,6.1359,212500,"NEAR BAY"
-118.09,33.9,37,1147,258,742,242,4.0461,153500,"<1H OCEAN"
-117.87,34.13,32,1741,373,872,333,3.4219,194500,"<1H OCEAN"
-121.61,37.86,30,1428,287,989,287,3.691,154400,"INLAND"
-118.32,34.09,30,1871,766,2595,819,2.0044,212500,"<1H OCEAN"
-119.12,34.38,28,7200,1281,3793,1238,4.075,237900,"<1H OCEAN"
-118.18,34.05,41,762,147,817,176,3.75,123100,"<1H OCEAN"
-116.25,33.69,5,1664,444,907,374,2.7667,92900,"INLAND"
-122.45,37.81,52,1375,322,287,184,3.9028,500001,"NEAR BAY"
-120.66,35.49,17,4422,945,2307,885,2.8285,171300,"<1H OCEAN"
-117.16,32.78,24,3566,765,1697,722,3.6375,178600,"NEAR OCEAN"
-117.33,34.08,37,2267,405,1175,403,3.75,95200,"INLAND"
-119.21,34.19,15,3797,692,2216,675,4.7443,229500,"NEAR OCEAN"
-118.08,34.12,34,2921,641,1541,562,3.6827,264100,"<1H OCEAN"
-122.25,37.84,52,3104,687,1157,647,3.12,241400,"NEAR BAY"
-121.38,38.41,7,6091,921,2916,886,4.7557,150400,"INLAND"
-117.24,34.04,4,4289,682,1981,705,5.3366,165100,"INLAND"
-118.27,33.94,37,973,221,842,178,1.6645,94900,"<1H OCEAN"
-118.51,34.27,34,3787,771,1966,738,4.055,222500,"<1H OCEAN"
-123.63,41.11,19,1797,384,1033,327,1.4911,59200,"<1H OCEAN"
-122.49,37.75,47,2140,425,1105,401,3.7054,308500,"NEAR OCEAN"
-122.04,37.85,27,6039,780,2181,761,9.5862,469400,"NEAR BAY"
-118.36,34.16,45,1755,335,822,342,5.1423,322900,"<1H OCEAN"
-121.48,38.59,43,987,240,1253,237,0.9204,82100,"INLAND"
-118.09,33.94,36,2762,472,1576,493,4.0846,183400,"<1H OCEAN"
-118.4,33.87,45,2181,505,965,471,5.3816,500001,"<1H OCEAN"
-121.64,39.11,18,3212,542,1817,508,3.3793,92900,"INLAND"
-122.3,38.3,52,1128,207,450,197,3.3542,154600,"NEAR BAY"
-118.02,34.08,28,2769,631,2452,581,2.6071,175900,"INLAND"
-118.28,33.74,40,1751,512,1939,503,1.5394,2e+05,"NEAR OCEAN"
-117.99,33.74,26,4065,741,1960,739,4.506,240000,"<1H OCEAN"
-121.31,38.03,24,3050,568,1743,549,3.7413,105300,"INLAND"
-118,33.76,14,1120,319,982,307,2.9083,179200,"<1H OCEAN"
-117.92,33.61,23,1808,408,539,300,3.5682,500001,"<1H OCEAN"
-116.25,33.81,24,880,187,507,169,3.4583,67500,"INLAND"
-118.19,34.12,35,2524,749,2487,679,2.4932,167700,"<1H OCEAN"
-122.47,37.85,19,1926,593,881,546,2.9145,140400,"NEAR BAY"
-122.08,37.7,25,3402,758,1645,710,3.4934,209900,"NEAR BAY"
-118.2,34.02,26,36,9,35,9,1.625,175000,"<1H OCEAN"
-117.11,33.15,14,8374,1407,2916,1295,4.7019,191100,"<1H OCEAN"
-117.06,32.79,21,3787,492,1246,457,9.6023,391300,"<1H OCEAN"
-118.02,34.62,38,248,55,261,53,2.1413,96900,"INLAND"
-117.84,35.35,28,1913,486,858,371,1.9962,50800,"INLAND"
-121.99,38.15,36,263,73,88,42,2.5313,162500,"INLAND"
-122.26,37.53,4,5233,1109,1690,907,6.2007,311800,"NEAR BAY"
-118.26,34.24,35,1535,283,816,287,6.1873,312100,"<1H OCEAN"
-118.32,34.05,50,1389,364,976,302,1.5882,327300,"<1H OCEAN"
-121.26,37.98,32,3274,820,2050,738,2.1265,55700,"INLAND"
-118.22,33.97,47,1058,295,1097,274,2.881,183300,"<1H OCEAN"
-118.39,34.06,37,2975,705,1291,654,5.3316,500001,"<1H OCEAN"
-118.08,33.82,26,4259,588,1644,581,6.2519,345700,"<1H OCEAN"
-122.15,37.74,52,2898,557,1338,550,3.851,183500,"NEAR BAY"
-121.37,38.56,27,1827,509,852,450,2.0901,52500,"INLAND"
-118.27,33.81,10,1881,571,1769,553,3.9286,114000,"<1H OCEAN"
-121.6,39.12,21,1299,338,1494,311,1.3348,225000,"INLAND"
-121.2,39.25,5,906,144,376,141,4.3523,188200,"INLAND"
-122.04,37.31,29,2476,434,1217,416,6.2045,393800,"<1H OCEAN"
-120.55,38.12,10,1566,325,785,291,2.5,116100,"INLAND"
-119.31,36.63,26,1874,416,1834,432,1.6486,55200,"INLAND"
-118.29,34.07,19,3013,1118,2465,1008,2.5386,290600,"<1H OCEAN"
-117.17,32.69,19,2802,802,1159,597,4.7891,334600,"NEAR OCEAN"
-119.5,36.74,20,1089,208,531,212,4.5938,106900,"INLAND"
-121.48,38.55,52,1684,309,675,296,4.1467,175000,"INLAND"
-121.43,38.53,36,2430,426,1199,437,3.1667,81900,"INLAND"
-119.97,36.57,17,1497,308,1425,247,2.0313,69400,"INLAND"
-116.92,32.76,9,1859,307,947,304,5.9202,181300,"<1H OCEAN"
-120.04,36.97,20,2129,526,1845,522,1.8973,51600,"INLAND"
-118.43,33.96,20,1901,270,704,254,8.7819,500001,"<1H OCEAN"
-121.33,37.98,10,1564,397,643,347,2.7031,150000,"INLAND"
-119.71,34.44,52,1837,343,711,355,4.1316,443000,"<1H OCEAN"
-118.38,33.8,36,4421,702,1433,624,8.0838,500001,"NEAR OCEAN"
-117.82,33.82,22,3173,372,1181,355,8.3637,500001,"<1H OCEAN"
-117.25,33.2,10,2050,473,1302,471,2.7961,131300,"<1H OCEAN"
-117.03,32.6,26,1335,224,742,215,5.152,143400,"NEAR OCEAN"
-118.18,33.77,29,1776,606,1391,488,1.1295,137500,"NEAR OCEAN"
-117.03,34.03,26,3501,664,1860,681,3.0403,113500,"INLAND"
-122.56,37.9,36,1760,283,562,246,6.7546,402400,"NEAR BAY"
-118.35,34.09,35,2234,689,1334,662,2.5444,236100,"<1H OCEAN"
-119.8,36.68,31,2214,432,1326,416,2.1691,66700,"INLAND"
-117.65,34.08,35,2621,391,1074,391,4.7176,166400,"INLAND"
-117.46,34.09,8,4711,963,3310,988,3.5488,101600,"INLAND"
-122.35,37.57,52,2059,345,800,308,4.97,500001,"NEAR OCEAN"
-117.9,33.71,16,1917,317,1324,351,6.2488,252000,"<1H OCEAN"
-118.22,33.9,38,796,159,679,167,3.6607,110400,"<1H OCEAN"
-118.14,34.08,24,2999,786,2937,796,2.9405,217800,"<1H OCEAN"
-117.69,33.6,12,3258,421,1464,435,6.5413,332000,"<1H OCEAN"
-117.14,32.7,32,1280,353,1335,330,1.6023,77300,"NEAR OCEAN"
-121.66,36.69,6,10613,2485,7249,2375,3.7912,168900,"<1H OCEAN"
-117.69,34.1,17,3759,1035,1722,847,2.6074,137500,"INLAND"
-117.98,33.72,28,3109,561,1891,562,5.2655,243100,"<1H OCEAN"
-117.81,34.01,12,9197,1642,4332,1554,4.9589,282100,"<1H OCEAN"
-121.51,38.53,36,2603,408,966,419,5.3135,216600,"INLAND"
-122.48,37.76,52,1845,336,1015,337,4.1397,331300,"NEAR BAY"
-119.85,36.8,14,1876,324,1031,311,3.6563,88800,"INLAND"
-122.03,37.34,16,1755,410,674,410,5.1602,231200,"<1H OCEAN"
-118.08,34.12,41,1598,280,807,282,5.5067,325000,"<1H OCEAN"
-121.95,37.34,25,5236,1320,2529,1213,3.1702,256100,"<1H OCEAN"
-120.27,37.12,36,1219,258,639,245,1.9464,57000,"INLAND"
-117.66,34.05,33,960,216,831,222,2.5391,108600,"INLAND"
-118.19,33.86,42,1999,431,1060,399,3.7031,167100,"<1H OCEAN"
-117.09,32.58,12,2565,567,1785,545,3.0273,135300,"NEAR OCEAN"
-117.05,34.89,36,1199,260,665,229,3.7065,62000,"INLAND"
-118.26,34.04,6,1529,566,1051,473,2.462,162500,"<1H OCEAN"
-118.02,34.14,34,1077,257,478,199,2.6316,252800,"INLAND"
-122.49,37.73,36,1821,292,742,298,5.6204,406200,"NEAR OCEAN"
-117.86,33.65,4,3618,767,1326,714,5.4284,500001,"<1H OCEAN"
-118.35,34.16,42,2267,478,1083,458,3.2015,250000,"<1H OCEAN"
-118.29,33.82,21,4383,901,2689,913,3.4375,218800,"<1H OCEAN"
-121.87,36.95,7,3703,679,1375,608,4.9219,368400,"NEAR OCEAN"
-116.54,33.79,18,9374,1780,1678,919,3.9737,235600,"INLAND"
-117.99,33.71,18,1994,578,3031,577,2.7614,237500,"<1H OCEAN"
-121.82,37.23,25,2349,394,1266,383,4.9688,233100,"<1H OCEAN"
-118.29,33.94,47,1782,338,1003,329,2.5398,105700,"<1H OCEAN"
-118.21,33.82,33,1278,311,1157,320,3.5054,146800,"NEAR OCEAN"
-118.15,34.12,36,6119,1513,2719,1402,3.8427,319700,"<1H OCEAN"
-122.16,37.74,44,1097,239,609,215,2.0227,103100,"NEAR BAY"
-118.37,34.16,17,4150,1148,1808,1041,3.5051,232400,"<1H OCEAN"
-121.53,39.19,27,2080,412,1082,382,2.5495,98300,"INLAND"
-117.88,34.14,32,1764,365,924,329,3.875,186700,"INLAND"
-117.62,34.11,17,1869,311,831,262,6.148,243900,"INLAND"
-122.2,37.47,44,1927,332,846,362,4.2083,278200,"NEAR BAY"
-122.44,37.78,39,1181,310,901,281,1.4866,237500,"NEAR BAY"
-122.24,37.85,52,3726,474,1366,496,9.3959,500001,"NEAR BAY"
-122.54,37.7,36,3988,732,1793,708,4.2472,292500,"NEAR OCEAN"
-121.89,37.68,12,7490,1207,3329,1136,6.3373,339700,"<1H OCEAN"
-121.59,39.77,24,1535,276,664,273,2.3068,97300,"INLAND"
-118.25,34.07,43,764,322,1275,306,2,175000,"<1H OCEAN"
-121.26,37.94,43,1610,412,1409,365,1.7574,51700,"INLAND"
-117.4,34,24,2316,599,1829,532,1.6955,86800,"INLAND"
-118.36,34.08,52,2373,601,1135,576,3.1765,225000,"<1H OCEAN"
-118.26,34.02,41,848,323,1428,313,1.5603,109600,"<1H OCEAN"
-122.44,37.78,52,2747,736,1309,653,2.943,341700,"NEAR BAY"
-117.94,33.76,27,2512,506,1861,511,4.2386,184200,"<1H OCEAN"
-117.14,32.83,25,2161,462,896,468,2.2284,177500,"NEAR OCEAN"
-122.45,37.75,35,1363,302,1786,301,3.0804,313400,"NEAR BAY"
-120.68,35.26,26,1704,315,918,310,3.2464,208000,"NEAR OCEAN"
-121.13,37.74,21,2376,475,1175,441,3.6016,134600,"INLAND"
-117.67,33.64,11,2722,554,1565,508,5.1645,164100,"<1H OCEAN"
-121.47,38.56,44,1986,573,1044,490,1.7328,88100,"INLAND"
-121.29,37.8,6,110,26,69,24,3.7292,475000,"INLAND"
-121.93,37.74,16,3326,419,1272,402,6.8806,343500,"<1H OCEAN"
-118.03,34.06,27,2510,783,3481,726,2.4875,157800,"<1H OCEAN"
-122.91,39.05,27,789,208,295,108,3.7667,95000,"INLAND"
-122.17,40.11,24,1631,340,1042,333,1.7708,59000,"INLAND"
-118.2,33.99,33,1134,375,1615,354,2.1468,141700,"<1H OCEAN"
-118.18,33.77,37,2653,754,1087,698,2.3523,325000,"NEAR OCEAN"
-120.04,36.74,14,3182,730,2298,721,1.6168,71800,"INLAND"
-122.47,38.3,15,4885,988,2175,924,3.4031,209500,"<1H OCEAN"
-122.05,37.36,34,2400,419,1017,384,4.1369,316900,"<1H OCEAN"
-122.45,37.69,17,2359,501,884,504,3.0625,87500,"NEAR OCEAN"
-117.82,33.72,24,3260,458,1383,442,6.5987,272800,"<1H OCEAN"
-117.93,33.8,29,1672,267,891,281,4.8611,231900,"<1H OCEAN"
-119.81,36.81,33,3972,594,1324,561,5.4513,143300,"INLAND"
-118.97,35.37,41,2396,602,1781,543,1.8819,58000,"INLAND"
-121.91,36.42,14,1078,261,382,171,3.7083,210000,"NEAR OCEAN"
-118.14,33.86,36,1774,348,934,333,4.8571,203300,"<1H OCEAN"
-118.02,33.86,26,2342,383,1290,394,5.6677,220700,"<1H OCEAN"
-117.27,33.21,5,5764,996,3161,1012,4.4531,177500,"<1H OCEAN"
-118.6,34.2,10,2869,941,2162,829,3.2297,150000,"<1H OCEAN"
-122.35,37.93,39,2002,416,1166,395,1.7257,91500,"NEAR BAY"
-118.25,34.09,52,3142,765,1728,682,3.1864,189800,"<1H OCEAN"
-122.09,37.39,34,1508,483,774,443,2.7279,365600,"NEAR BAY"
-121.44,38.56,45,2423,466,873,438,3.7167,131900,"INLAND"
-118.14,33.77,52,2208,409,791,408,5.8408,5e+05,"NEAR OCEAN"
-118.21,34.07,47,1346,383,1452,371,1.7292,191700,"<1H OCEAN"
-117.14,32.72,42,1558,458,1227,407,2.2804,139100,"NEAR OCEAN"
-118.02,33.83,16,1139,328,665,290,3.2933,260000,"<1H OCEAN"
-118.12,33.75,47,3330,569,1220,557,7.3672,500001,"NEAR OCEAN"
-121.14,38.92,16,2069,312,889,299,4.6771,212000,"INLAND"
-122.2,37.75,36,606,132,531,133,1.5809,70000,"NEAR BAY"
-118.72,34.28,17,3051,NA,1705,495,5.7376,218600,"<1H OCEAN"
-120.43,34.97,28,1433,270,1001,278,4.0125,130100,"<1H OCEAN"
-117.93,33.76,21,2884,662,2613,645,4.05,177900,"<1H OCEAN"
-117.79,33.68,13,2636,416,1137,404,7.2118,311500,"<1H OCEAN"
-122.48,37.67,14,3395,1059,2258,945,2.964,319700,"NEAR OCEAN"
-122.5,37.51,11,749,137,355,124,8.2364,371800,"NEAR OCEAN"
-117.52,33.89,2,17978,3217,7305,2463,5.1695,220800,"INLAND"
-120.84,35.32,15,2419,538,1279,522,3.4762,189600,"NEAR OCEAN"
-117.05,32.72,35,1777,369,1158,353,3.4107,117000,"NEAR OCEAN"
-119.67,37.27,13,5087,981,2284,913,2.7413,123100,"INLAND"
-118.41,34.14,33,778,143,258,130,5.738,497600,"<1H OCEAN"
-118.15,34.2,52,1786,306,1018,322,4.1518,182100,"INLAND"
-121.82,37.26,10,3030,574,1623,589,5.1356,218700,"<1H OCEAN"
-120.04,34.72,13,3942,585,1542,515,6.6054,500001,"NEAR OCEAN"
-117.26,33,31,2695,491,1059,451,4.7841,393500,"NEAR OCEAN"
-118.39,33.87,19,3303,584,1329,569,7.521,340400,"<1H OCEAN"
-121.44,37.73,7,8363,1314,3907,1068,5.3321,208100,"INLAND"
-118.44,35.75,23,3166,700,1097,493,2.6288,96000,"INLAND"
-118.13,33.78,31,3039,739,1199,697,3.7232,500001,"NEAR OCEAN"
-121.41,40.82,16,2668,516,915,362,2.3393,90300,"INLAND"
-122.15,37.7,36,1464,244,672,261,3.5547,194700,"NEAR BAY"
-117.63,33.47,4,2320,405,1408,477,6.3369,256000,"NEAR OCEAN"
-121.32,38.16,14,2049,398,1071,369,3.5,240800,"INLAND"
-122.16,37.86,36,3359,493,1298,483,8.1586,404300,"NEAR BAY"
-119.85,37.1,8,828,168,413,146,3.375,80700,"INLAND"
-118.43,34.06,41,1463,267,601,267,5.3777,500001,"<1H OCEAN"
-118.3,34.26,43,1510,310,809,277,3.599,176500,"<1H OCEAN"
-122.47,38.5,23,2191,415,959,361,4.1993,214500,"INLAND"
-119.27,35.89,18,1855,424,1839,392,1.7572,53300,"INLAND"
-118.32,33.94,36,1153,224,639,226,4,192000,"<1H OCEAN"
-117.77,33.8,16,3973,483,1373,452,9.8074,417000,"<1H OCEAN"
-120.16,39.04,18,2040,402,350,129,4.0313,126000,"INLAND"
-118.41,33.97,44,2789,503,3732,474,4.6176,352300,"<1H OCEAN"
-118.14,34.17,52,2667,486,1681,504,4.0524,173100,"<1H OCEAN"
-120.83,37.07,16,3736,761,1942,730,2.5598,120200,"INLAND"
-118.45,34.06,20,3367,1264,2667,1131,2.2444,5e+05,"<1H OCEAN"
-117.93,33.79,34,3592,616,2138,605,5.2129,193400,"<1H OCEAN"
-118.21,34.02,45,792,203,872,188,2.6875,129700,"<1H OCEAN"
-122.67,38.31,28,1915,419,930,342,3.7875,292700,"<1H OCEAN"
-117.98,33.66,26,3527,547,1615,542,6.1624,279400,"<1H OCEAN"
-118.13,34.01,45,1179,268,736,252,2.7083,161800,"<1H OCEAN"
-118.15,33.77,39,2428,634,1312,612,2.7212,266300,"NEAR OCEAN"
-117.38,34.44,4,5083,867,2541,856,4.2414,121400,"INLAND"
-117.83,33.77,22,2956,642,1342,558,4.1151,203200,"<1H OCEAN"
-121.72,38.54,16,2790,624,1386,636,3.1908,194300,"INLAND"
-121.85,39.74,39,1139,265,623,264,2.2833,85800,"INLAND"
-119.03,36.07,26,3210,646,1908,642,2.4167,77600,"INLAND"
-118.18,33.94,43,2724,612,2340,570,2.7,165000,"<1H OCEAN"
-121.26,38.66,8,1145,241,447,216,4.0781,124300,"INLAND"
-117.1,32.56,16,2687,501,1502,480,3.75,146800,"NEAR OCEAN"
-118.03,33.97,36,1601,290,715,284,4.8152,232400,"<1H OCEAN"
-120.44,36.84,29,1563,293,883,288,2.8182,90500,"INLAND"
-121.4,38.49,12,7290,1283,3960,1248,3.5968,106300,"INLAND"
-117.23,33.94,8,2405,537,1594,517,3.0789,114200,"INLAND"
-120.51,41.35,16,2843,564,892,386,2.5074,69100,"INLAND"
-121.5,38.58,20,4018,1220,1570,1122,2.5821,125000,"INLAND"
-118.37,34.19,41,2924,867,2751,836,2.1,171600,"<1H OCEAN"
-120.66,35.27,17,2719,589,1386,570,3.7337,208200,"NEAR OCEAN"
-121.25,38.7,16,3262,533,1794,543,4.2464,144400,"INLAND"
-123.43,40.22,20,133,35,87,37,3.625,67500,"INLAND"
-117.1,32.74,14,2361,601,1831,526,1.6102,93400,"NEAR OCEAN"
-118.44,34.28,46,11,11,24,13,2.875,162500,"<1H OCEAN"
-118.26,33.91,44,892,139,440,159,2.8859,120800,"<1H OCEAN"
-117.91,33.75,8,2346,679,3842,674,3.0635,160000,"<1H OCEAN"
-118.31,34.01,50,1463,354,912,293,1.7386,109400,"<1H OCEAN"
-118.17,34.86,21,2370,540,1488,554,2.7361,83300,"INLAND"
-119.7,36.32,40,1178,244,586,187,2.6477,43500,"INLAND"
-117.19,32.84,35,2263,427,1001,408,3.875,172000,"NEAR OCEAN"
-120.04,36.96,23,2126,506,2091,491,1.3713,51800,"INLAND"
-121.41,39.04,16,1698,300,731,291,3.0739,87200,"INLAND"
-122.47,37.71,37,1046,251,822,239,3.5,224400,"NEAR OCEAN"
-121.83,37.29,20,1649,408,1729,362,3.3833,115200,"<1H OCEAN"
-121.96,38.02,35,2691,542,1409,505,3.016,95300,"INLAND"
-122.49,37.75,48,2181,419,1041,379,3.7361,320200,"NEAR OCEAN"
-118.96,37.64,11,3934,697,901,345,4.2381,242700,"INLAND"
-116.97,33.96,12,5876,1222,2992,1151,2.4322,112100,"INLAND"
-118.36,33.8,34,2629,369,966,375,10.1241,500001,"NEAR OCEAN"
-117.97,33.68,26,3653,568,1930,585,5.7301,260900,"<1H OCEAN"
-120.45,34.87,4,1533,221,545,191,7.5696,328700,"<1H OCEAN"
-118.26,33.89,36,923,165,603,191,3.5687,120700,"<1H OCEAN"
-117.24,34.13,26,3774,716,1913,620,3.3534,98900,"INLAND"
