"longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity"
-117.81,33.89,13,3252,583,1546,557,5.8243,297900,"<1H OCEAN"
-117.82,33.89,24,2168,421,1050,397,4.6172,238300,"<1H OCEAN"
-117.78,33.86,16,3471,708,1769,691,4.1064,246100,"<1H OCEAN"
-117.84,33.9,24,1723,223,707,219,7.0352,299600,"<1H OCEAN"
-117.88,33.92,13,3292,727,1565,698,5.457,308800,"<1H OCEAN"
-117.83,33.93,14,1956,282,671,269,6.5841,306400,"<1H OCEAN"
-117.78,33.88,16,1800,238,871,234,6.6678,301900,"<1H OCEAN"
-117.77,33.88,8,4874,627,2070,619,8.1117,410200,"<1H OCEAN"
-117.78,33.89,7,9729,1210,4160,1214,8.9088,415300,"<1H OCEAN"
-117.82,33.85,18,1810,305,1189,326,5.2227,213500,"<1H OCEAN"
-117.76,33.87,16,3182,429,1663,428,7.0592,288200,"<1H OCEAN"
-117.76,33.83,15,3086,457,1262,436,6.4415,300700,"<1H OCEAN"
-117.77,33.84,5,4380,715,1913,741,6.7274,266400,"<1H OCEAN"
-117.74,33.85,4,5416,820,1753,583,6.9544,314000,"<1H OCEAN"
-117.8,33.78,18,3548,474,1506,449,6.925,290300,"<1H OCEAN"
-117.69,33.8,5,3178,631,1467,581,5.2541,237100,"<1H OCEAN"
-117.67,33.63,9,5774,1320,3086,1265,4.4063,202200,"<1H OCEAN"
-117.66,33.58,16,3016,394,1172,382,7.5196,315600,"<1H OCEAN"
-117.68,33.6,19,3913,460,1646,454,7.2147,303900,"<1H OCEAN"
-117.66,33.64,17,3173,501,1555,520,6.7079,250800,"<1H OCEAN"
-117.63,33.65,10,3580,491,1688,467,7.7814,288700,"<1H OCEAN"
-117.64,33.61,14,5232,810,3041,839,5.826,247900,"<1H OCEAN"
-117.67,33.56,4,3289,728,1345,632,4.6863,184400,"<1H OCEAN"
-117.64,33.51,15,1743,254,943,274,5.9339,286000,"<1H OCEAN"
-117.55,33.52,15,426,62,133,45,5.136,447400,"<1H OCEAN"
-117.53,33.69,6,454,102,213,43,10.9704,483300,"<1H OCEAN"
-117.59,33.66,3,1206,256,563,287,5.1589,167800,"<1H OCEAN"
-117.59,33.66,4,1318,218,673,225,6.0722,260800,"<1H OCEAN"
-117.61,33.67,3,4541,720,1600,583,6.8004,284900,"<1H OCEAN"
-117.65,33.53,7,6814,785,2175,681,10.49,500001,"<1H OCEAN"
-117.61,33.42,31,3959,856,1919,775,4.0313,282000,"NEAR OCEAN"
-117.6,33.41,29,2193,389,922,387,4.5476,309200,"NEAR OCEAN"
-117.63,33.47,4,1969,280,805,271,7.6012,310800,"NEAR OCEAN"
-117.63,33.46,7,7684,1088,2812,1057,6.3401,387300,"NEAR OCEAN"
-117.65,33.4,17,2737,654,910,492,3.5729,370800,"NEAR OCEAN"
-117.6,33.45,4,2369,566,996,435,5.4031,243800,"NEAR OCEAN"
-117.59,33.41,17,2248,448,878,423,5.1298,246000,"NEAR OCEAN"
-117.61,33.43,24,2303,399,851,379,3.9875,346500,"NEAR OCEAN"
-117.67,33.46,24,3571,722,1409,543,4.6518,277800,"<1H OCEAN"
-117.64,33.49,3,2516,429,781,337,5.6197,271600,"<1H OCEAN"
-117.65,33.48,10,3484,582,1469,556,5.4188,402200,"<1H OCEAN"
-117.65,33.48,6,1638,188,572,174,13.0502,500001,"<1H OCEAN"
-117.65,33.46,19,7034,1139,2824,1068,6.0873,277300,"<1H OCEAN"
-117.72,33.54,13,4866,812,1909,733,4.9821,244800,"<1H OCEAN"
-117.7,33.6,16,2092,489,877,392,3.0461,216900,"<1H OCEAN"
-117.69,33.58,8,2887,351,1176,351,10.3953,500001,"<1H OCEAN"
-117.68,33.47,7,4458,731,1731,704,6.126,285600,"<1H OCEAN"
-117.68,33.48,15,1786,299,727,293,5.0527,231400,"<1H OCEAN"
-117.67,33.51,17,2112,480,1893,433,4.0388,120400,"<1H OCEAN"
-117.7,33.47,20,1577,363,764,333,4.1563,320800,"<1H OCEAN"
-117.69,33.54,20,1767,280,801,284,6.5394,272000,"<1H OCEAN"
-117.71,33.52,17,2486,417,876,361,6.1007,340900,"<1H OCEAN"
-117.71,33.51,12,4676,698,1543,598,6.379,500001,"<1H OCEAN"
-117.69,33.55,4,1764,220,705,224,8.3275,384200,"<1H OCEAN"
-117.7,33.55,12,2459,390,1054,391,7.1736,262100,"<1H OCEAN"
-117.7,33.56,2,2112,305,703,261,6.9343,298500,"<1H OCEAN"
-117.7,33.5,4,2351,445,834,397,5.5677,245400,"<1H OCEAN"
-117.71,33.49,5,1680,254,617,231,8.583,397700,"<1H OCEAN"
-117.7,33.5,4,7474,1037,2969,1007,8.7591,434700,"<1H OCEAN"
-117.71,33.65,16,3774,456,1587,430,8.6088,307400,"<1H OCEAN"
-117.7,33.63,16,4428,745,1525,682,5.2325,286800,"<1H OCEAN"
-117.76,33.72,15,941,266,366,248,4.3636,148400,"<1H OCEAN"
-117.64,33.68,4,5687,970,2677,938,6.5069,243400,"<1H OCEAN"
-117.7,33.64,15,5743,773,2380,773,8.1926,326600,"<1H OCEAN"
-117.8,33.68,5,623,146,396,136,3.631,225000,"<1H OCEAN"
-117.81,33.67,8,2440,502,1113,483,4.6019,242500,"<1H OCEAN"
-117.81,33.67,9,1567,299,675,294,5.2124,199600,"<1H OCEAN"
-117.81,33.67,9,2435,396,1194,385,7.2025,275000,"<1H OCEAN"
-117.81,33.67,9,3279,530,1447,510,7.4581,296600,"<1H OCEAN"
-117.78,33.68,14,1750,336,852,300,4.6793,236800,"<1H OCEAN"
-117.79,33.68,10,2106,319,1002,332,8.735,375300,"<1H OCEAN"
-117.82,33.67,17,2895,439,1588,450,6.276,290700,"<1H OCEAN"
-117.79,33.73,3,8240,1410,3318,1270,7.2074,291300,"<1H OCEAN"
-117.78,33.7,16,1663,250,597,204,5.409,233900,"<1H OCEAN"
-117.8,33.55,35,2067,428,724,377,5.8371,500001,"<1H OCEAN"
-117.8,33.53,41,2017,489,783,403,4.1591,500001,"<1H OCEAN"
-117.77,33.55,28,2024,297,617,274,6.7861,499100,"<1H OCEAN"
-117.73,33.57,5,11976,2495,4327,2009,4.8488,194400,"<1H OCEAN"
-117.81,33.67,24,3930,661,1831,616,6.3767,269000,"<1H OCEAN"
-117.86,33.61,15,3191,482,930,447,8.6001,500001,"<1H OCEAN"
-117.85,33.62,13,5192,658,1865,662,15.0001,500001,"<1H OCEAN"
-117.86,33.63,17,3095,551,1175,534,5.3099,500001,"<1H OCEAN"
-117.72,33.62,21,2322,518,662,457,3.1679,110000,"<1H OCEAN"
-117.84,33.66,5,1688,430,857,402,3.7857,231600,"<1H OCEAN"
-117.82,33.66,15,2460,447,1049,398,6.4967,387500,"<1H OCEAN"
-117.81,33.63,17,4477,610,1798,612,8.1093,410400,"<1H OCEAN"
-117.8,33.63,8,32,9,26,11,4.1944,270800,"<1H OCEAN"
-117.8,33.64,8,4447,713,1680,705,8.8693,450400,"<1H OCEAN"
-117.88,33.6,31,5488,1055,1938,964,8.8742,500001,"<1H OCEAN"
-117.91,33.61,40,2790,531,952,424,4.8,500001,"<1H OCEAN"
-117.91,33.6,37,2088,510,673,390,5.1048,500001,"<1H OCEAN"
-117.89,33.61,42,1301,280,539,249,5,500001,"<1H OCEAN"
-117.88,33.65,24,4879,756,1777,754,5.9055,477300,"<1H OCEAN"
-117.89,33.66,32,2736,550,1279,534,5.5422,253100,"<1H OCEAN"
-117.9,33.65,30,2196,486,1131,460,4.4135,272300,"<1H OCEAN"
-117.9,33.65,30,1634,373,771,364,3.4125,284100,"<1H OCEAN"
-117.9,33.64,36,2017,357,850,348,5.0532,310900,"<1H OCEAN"
-117.91,33.63,32,1901,400,946,418,2.7264,311100,"<1H OCEAN"
-117.92,33.63,24,1562,441,696,347,3.5161,236400,"<1H OCEAN"
-117.95,33.63,29,1496,282,463,215,6.0516,500001,"<1H OCEAN"
-117.93,33.62,37,2204,428,807,410,7.0516,500001,"<1H OCEAN"
-117.93,33.65,35,2133,413,1473,402,4.4211,215200,"<1H OCEAN"
-117.95,33.63,27,2489,481,1082,443,5.8777,358800,"<1H OCEAN"
-117.93,33.63,10,2766,732,1332,646,4.6161,226300,"<1H OCEAN"
-117.92,33.65,15,1309,477,1330,424,3.4417,182500,"<1H OCEAN"
-117.93,33.65,29,1253,375,1198,362,3.5179,225000,"<1H OCEAN"
-117.92,33.65,20,1391,393,856,360,3.184,220000,"<1H OCEAN"
-117.94,33.67,26,2552,314,925,323,8.1839,367000,"<1H OCEAN"
-117.92,33.67,14,6224,1679,3148,1589,4.2071,430900,"<1H OCEAN"
-117.9,33.67,25,639,98,311,93,6.6833,275900,"<1H OCEAN"
-117.91,33.66,26,5761,1326,2681,1116,4.0341,243300,"<1H OCEAN"
-117.91,33.66,21,1708,505,1099,434,3.225,193800,"<1H OCEAN"
-117.89,33.68,8,5278,1575,2389,1371,3.3409,181300,"<1H OCEAN"
-117.87,33.71,16,3397,686,1924,621,4.9148,155500,"<1H OCEAN"
-117.88,33.71,30,1739,359,1914,369,3.5551,185200,"<1H OCEAN"
-117.88,33.7,24,534,88,249,74,5.3254,240500,"<1H OCEAN"
-117.91,33.72,32,2436,504,2839,516,4.5607,182100,"<1H OCEAN"
-117.88,33.72,36,1910,352,1593,329,3.89,170000,"<1H OCEAN"
-117.9,33.71,16,4208,630,2592,662,6.1966,260500,"<1H OCEAN"
-117.89,33.71,16,1591,225,926,239,6.2452,266300,"<1H OCEAN"
-117.87,33.72,37,2216,497,2445,506,3.8421,174000,"<1H OCEAN"
-117.86,33.72,37,1429,428,2089,399,3.413,150600,"<1H OCEAN"
-117.85,33.73,28,1499,574,3328,595,2.4539,115000,"<1H OCEAN"
-117.86,33.75,5,187,49,207,51,1.8,154200,"<1H OCEAN"
-117.86,33.74,9,525,171,1257,165,3.375,165300,"<1H OCEAN"
-117.86,33.73,26,1702,456,2776,463,2.6385,180200,"<1H OCEAN"
-117.86,33.73,38,2284,511,2451,504,3.3125,159100,"<1H OCEAN"
-117.89,33.73,33,1308,375,2175,347,3.0824,177400,"<1H OCEAN"
-117.89,33.74,32,660,145,959,113,3.75,159000,"<1H OCEAN"
-117.88,33.74,19,2261,642,3545,635,2.5224,148500,"<1H OCEAN"
-117.87,33.75,14,5526,1916,6799,1796,2.6561,144400,"<1H OCEAN"
-117.88,33.76,37,2988,677,2354,666,3.4345,235500,"<1H OCEAN"
-117.9,33.76,26,2678,702,3262,685,3.6953,176800,"<1H OCEAN"
-117.88,33.78,26,1813,421,1235,343,3.5972,187500,"<1H OCEAN"
-117.88,33.78,26,3141,670,1572,724,3.3472,237400,"<1H OCEAN"
-117.84,33.76,22,378,78,196,81,3.6806,219400,"<1H OCEAN"
-117.85,33.77,23,5928,1204,3570,1150,4.0398,233100,"<1H OCEAN"
-117.83,33.75,22,6433,1174,2703,1125,4.9957,296400,"<1H OCEAN"
-117.83,33.75,34,2660,601,1475,567,3.4152,210200,"<1H OCEAN"
-117.82,33.73,24,845,190,482,190,4.7039,225000,"<1H OCEAN"
-117.8,33.76,27,2655,345,1017,335,6.9014,366800,"<1H OCEAN"
-117.8,33.75,29,3058,488,1197,474,5.3903,286600,"<1H OCEAN"
-117.78,33.76,25,2260,261,719,254,11.4537,500001,"<1H OCEAN"
-117.78,33.78,6,9792,1283,3744,1179,10.1714,481500,"<1H OCEAN"
-117.83,33.77,26,4931,853,2249,818,4.275,285400,"<1H OCEAN"
-117.81,33.83,8,7326,884,2569,798,10.157,477100,"<1H OCEAN"
-117.82,33.8,15,3207,647,1414,595,4.0484,165600,"<1H OCEAN"
-117.83,33.8,30,4713,758,2271,730,5.8622,221000,"<1H OCEAN"
-117.84,33.78,24,3817,787,1656,713,4.25,248000,"<1H OCEAN"
-117.81,33.82,22,2898,335,1057,324,10.8111,500001,"<1H OCEAN"
-117.83,33.81,24,3550,895,2828,834,2.8403,225600,"<1H OCEAN"
-117.85,33.77,16,2186,511,908,466,4.575,225000,"<1H OCEAN"
-117.88,33.79,32,1484,295,928,295,5.1418,190300,"<1H OCEAN"
-117.85,33.84,17,2830,502,1370,459,5.1785,247300,"<1H OCEAN"
-117.86,33.8,34,1793,480,1722,441,2.8235,153100,"<1H OCEAN"
-117.85,33.81,26,4186,767,2447,777,4.9917,248100,"<1H OCEAN"
-117.84,33.8,35,1490,251,629,257,4.3661,222100,"<1H OCEAN"
-117.84,33.84,23,6157,1129,2817,1073,5.0629,232600,"<1H OCEAN"
-117.89,33.82,18,3197,809,1894,726,3.6761,140500,"<1H OCEAN"
-117.87,33.81,15,3082,536,1268,531,3.7604,280100,"<1H OCEAN"
-117.87,33.83,27,2287,NA,1140,351,5.6163,231000,"<1H OCEAN"
-117.9,33.85,35,1756,328,1026,332,3.6,193500,"<1H OCEAN"
-117.9,33.85,32,1605,314,986,306,3.3375,186200,"<1H OCEAN"
-117.87,33.84,16,1545,354,730,350,4.5112,139000,"<1H OCEAN"
-117.91,33.85,35,932,258,1147,267,2.7014,156700,"<1H OCEAN"
-117.97,33.85,30,2513,476,1611,472,4.0061,182900,"<1H OCEAN"
-117.96,33.85,36,1951,365,1254,358,4.8438,185700,"<1H OCEAN"
-117.95,33.84,19,1749,406,969,391,3.75,173400,"<1H OCEAN"
-117.98,33.84,31,1252,225,714,226,4.6042,220700,"<1H OCEAN"
-118,33.83,26,1718,385,1022,368,3.9333,196100,"<1H OCEAN"
-117.99,33.83,25,3434,835,1749,657,3.2539,199000,"<1H OCEAN"
-117.99,33.83,35,1484,252,916,248,5.2657,191400,"<1H OCEAN"
-117.99,33.82,33,2342,475,1367,509,4.1167,215500,"<1H OCEAN"
-117.97,33.83,22,3310,688,1807,674,4.0185,200900,"<1H OCEAN"
-117.94,33.83,20,812,192,494,172,3.25,350000,"<1H OCEAN"
-117.94,33.82,27,1366,326,878,325,3.4,196900,"<1H OCEAN"
-117.95,33.83,35,1107,207,641,210,5.0599,216700,"<1H OCEAN"
-117.92,33.82,36,2360,405,1479,386,4.3583,187200,"<1H OCEAN"
-117.92,33.84,38,1316,263,671,278,3.2969,220000,"<1H OCEAN"
-117.93,33.83,30,1561,381,1104,391,3.375,201900,"<1H OCEAN"
-117.93,33.84,34,2160,298,852,305,6.0531,287100,"<1H OCEAN"
-117.91,33.84,26,1156,393,1880,400,2.2716,350000,"<1H OCEAN"
-117.92,33.83,36,1072,193,639,196,5.0275,179300,"<1H OCEAN"
-117.91,33.82,32,2696,640,2330,626,2.9479,184600,"<1H OCEAN"
-117.91,33.81,18,1181,353,781,340,2.5625,153100,"<1H OCEAN"
-117.92,33.81,34,988,173,759,184,5.6047,205100,"<1H OCEAN"
-117.9,33.8,21,1342,326,748,335,2.9231,45000,"<1H OCEAN"
-117.9,33.8,27,2176,442,1440,418,4.375,212500,"<1H OCEAN"
-117.94,33.8,28,2914,489,1500,499,4.9429,254800,"<1H OCEAN"
-117.96,33.81,34,1416,277,980,284,4.7772,182500,"<1H OCEAN"
-117.96,33.81,35,1996,326,1409,330,4.7738,180000,"<1H OCEAN"
-117.96,33.82,19,1199,251,730,276,3.6422,209400,"<1H OCEAN"
-118,33.81,17,1530,404,883,344,2.8835,196500,"<1H OCEAN"
-117.99,33.82,21,2281,557,1510,460,2.8625,189600,"<1H OCEAN"
-117.98,33.81,18,3751,878,2281,815,3.7201,183100,"<1H OCEAN"
-117.99,33.79,35,2301,467,2272,454,3.9566,167800,"<1H OCEAN"
-118,33.79,18,3679,694,1820,652,3.6531,143500,"<1H OCEAN"
-117.95,33.8,34,1654,285,905,292,4.6389,214600,"<1H OCEAN"
-117.93,33.78,36,2169,359,1018,370,4.3906,231300,"<1H OCEAN"
-117.92,33.79,35,1785,288,1033,297,4.5739,190500,"<1H OCEAN"
-117.91,33.79,22,4417,1054,2759,983,4.25,170300,"<1H OCEAN"
-117.91,33.78,26,4297,1037,3596,967,3.045,184000,"<1H OCEAN"
-117.94,33.77,32,714,142,654,154,4.5052,170800,"<1H OCEAN"
-117.94,33.78,11,2880,745,1806,722,3.8056,171100,"<1H OCEAN"
-117.96,33.78,26,2136,557,1528,537,2.4931,236100,"<1H OCEAN"
-117.95,33.77,38,989,246,691,204,3.2632,180900,"<1H OCEAN"
-117.95,33.76,29,1829,366,1703,343,4.1295,188000,"<1H OCEAN"
-117.94,33.75,30,5268,1093,4480,1050,4.015,186700,"<1H OCEAN"
-117.93,33.74,15,1206,282,677,270,3.9219,142600,"<1H OCEAN"
-117.93,33.74,5,639,197,666,197,3.3017,87500,"<1H OCEAN"
-117.92,33.74,24,5321,1063,4011,1047,4.3882,189300,"<1H OCEAN"
-117.93,33.73,27,3662,834,3009,743,3.9816,179500,"<1H OCEAN"
-117.95,33.74,25,1393,243,976,245,5.4485,225200,"<1H OCEAN"
-117.95,33.68,27,1732,303,1115,308,5.5312,239200,"<1H OCEAN"
-117.97,33.73,19,4154,560,2130,589,7.2845,301800,"<1H OCEAN"
-117.95,33.71,16,6058,1715,3285,1495,3.4133,290900,"<1H OCEAN"
-117.94,33.7,18,4827,718,2471,716,6.1181,284500,"<1H OCEAN"
-117.98,33.69,22,3957,520,1774,527,7.0907,350200,"<1H OCEAN"
-117.98,33.7,24,3451,504,1736,493,6.3749,278000,"<1H OCEAN"
-117.97,33.71,25,3273,478,1645,497,5.8195,286100,"<1H OCEAN"
-117.98,33.7,17,1997,340,952,341,4.4148,239200,"<1H OCEAN"
-117.97,33.66,22,3914,600,1871,607,5.8541,281500,"<1H OCEAN"
-117.96,33.65,18,3603,879,1549,756,4.0229,363100,"<1H OCEAN"
-117.97,33.73,18,3698,574,2046,614,6.2984,269800,"<1H OCEAN"
-117.98,33.73,18,3833,NA,2192,996,3.4679,219700,"<1H OCEAN"
-117.98,33.67,7,5664,1174,2493,1101,5.8252,264700,"<1H OCEAN"
-117.98,33.68,24,4177,NA,1704,606,6.2473,281900,"<1H OCEAN"
-117.97,33.68,16,4508,598,2221,623,7.3731,390800,"<1H OCEAN"
-118.01,33.67,16,3581,780,1644,774,5.041,397600,"NEAR OCEAN"
-117.99,33.67,19,3808,790,1776,756,4.625,282200,"<1H OCEAN"
-117.99,33.66,29,1330,293,613,236,4.6591,353100,"<1H OCEAN"
-117.99,33.66,14,3155,653,951,575,3.0625,268800,"<1H OCEAN"
-118.05,33.65,5,7017,935,2427,867,10.1154,477700,"NEAR OCEAN"
-118.02,33.7,23,5069,770,2473,769,6.3047,285700,"<1H OCEAN"
-118.01,33.73,23,4095,578,1766,589,6.7418,302500,"<1H OCEAN"
-117.99,33.73,24,2104,421,1181,414,3.8365,250900,"<1H OCEAN"
-117.99,33.72,26,1787,275,801,270,5.5514,255700,"<1H OCEAN"
-118.02,33.71,24,2598,443,1184,435,5.8623,287800,"<1H OCEAN"
-118.03,33.71,26,1483,251,738,235,6,271400,"<1H OCEAN"
-118.09,33.75,32,6239,974,2615,950,6.6188,380000,"NEAR OCEAN"
-118.1,33.74,37,997,262,531,282,4.7773,4e+05,"NEAR OCEAN"
-118.08,33.72,14,2021,396,696,367,7.1673,340700,"NEAR OCEAN"
-118.05,33.73,25,2472,450,1301,467,5.0699,266100,"<1H OCEAN"
-118.09,33.77,26,1388,409,515,392,1.8015,62000,"<1H OCEAN"
-118.08,33.77,26,2013,551,664,510,2.2708,67500,"<1H OCEAN"
-118.09,33.77,26,5359,1508,1829,1393,1.7675,61300,"<1H OCEAN"
-118.08,33.76,26,1967,577,692,538,1.6111,54300,"<1H OCEAN"
-118.08,33.76,26,996,364,366,313,1.2813,46700,"<1H OCEAN"
-118.01,33.75,30,3380,722,2269,652,4.525,186000,"<1H OCEAN"
-118.01,33.74,25,8110,1264,3613,1232,6.0609,264900,"<1H OCEAN"
-117.98,33.76,24,1880,405,967,418,4.4545,192500,"<1H OCEAN"
-118.02,33.77,7,586,118,232,107,5.2077,181300,"<1H OCEAN"
-118.04,33.76,25,4061,545,1623,527,7.1572,294900,"<1H OCEAN"
-118.08,33.8,29,3675,613,1457,591,6.0553,369400,"<1H OCEAN"
-118.07,33.79,34,2473,383,967,353,5.8283,362400,"<1H OCEAN"
-118.08,33.78,34,2287,347,1051,346,5.5767,372000,"<1H OCEAN"
-118.02,33.8,24,84,14,32,8,5.875,193800,"<1H OCEAN"
-118.01,33.8,16,4021,701,1488,650,5.32,219500,"<1H OCEAN"
-118.05,33.82,25,1548,279,732,265,5.123,159600,"<1H OCEAN"
-118.07,33.81,22,2711,352,1305,368,8.5407,398800,"<1H OCEAN"
-118.07,33.8,22,1391,338,810,295,3.8792,218200,"<1H OCEAN"
-118.02,33.82,19,2485,437,1286,431,4.7466,258300,"<1H OCEAN"
-118.03,33.83,25,3030,532,1668,509,4.625,229600,"<1H OCEAN"
-118.06,33.83,22,5290,1054,2812,1021,4.53,226400,"<1H OCEAN"
-118.06,33.83,21,3941,655,1897,670,4.88,343900,"<1H OCEAN"
-118.05,33.82,21,2997,372,1323,372,8.6123,386700,"<1H OCEAN"
-118.06,33.82,24,3983,675,1568,638,4.6458,213400,"<1H OCEAN"
-118.04,33.81,22,4057,624,2204,643,5.8527,241000,"<1H OCEAN"
-118.04,33.85,24,2233,347,1162,355,5.6094,279200,"<1H OCEAN"
-118.02,33.83,26,3616,892,2257,821,3.1497,217600,"<1H OCEAN"
-118.02,33.82,21,2052,456,1173,432,3.7885,204500,"<1H OCEAN"
-118.03,33.85,30,2320,448,1434,452,4.0865,203700,"<1H OCEAN"
-117.99,33.86,36,1138,228,725,219,3.4167,187200,"<1H OCEAN"
-117.99,33.84,34,2079,343,1379,352,5.103,207000,"<1H OCEAN"
-118,33.88,28,1624,289,755,280,4.7083,268100,"<1H OCEAN"
-118,33.88,18,2628,720,2276,649,2.735,170800,"<1H OCEAN"
-117.99,33.87,34,1239,307,869,291,3.59,161900,"<1H OCEAN"
-120.06,39.15,22,2213,372,98,42,1.1912,170000,"INLAND"
-120.18,39.17,18,1703,360,354,163,3.6563,146900,"INLAND"
-120.1,39.19,18,3824,559,241,106,5.5456,360000,"INLAND"
-120.04,39.24,30,2369,469,510,213,2.65,123800,"INLAND"
-121.08,38.9,27,3436,755,1568,709,2.4273,138400,"INLAND"
-121.15,38.91,23,1654,299,787,299,4.2723,193100,"INLAND"
-121.18,38.8,18,2541,414,1276,405,5.1857,220100,"INLAND"
-121.17,38.76,14,2028,255,781,251,6.5322,394000,"INLAND"
-121.18,38.73,16,1584,264,613,226,6.0302,273100,"INLAND"
-121.3,38.73,9,5558,1099,2717,1043,3.6455,139200,"INLAND"
-121.31,38.75,7,4185,750,2147,706,4.0519,129200,"INLAND"
-121.3,38.74,41,4374,1039,2387,959,2.3611,87900,"INLAND"
-121.27,38.75,43,1292,307,647,249,2.7188,85300,"INLAND"
-121.25,38.8,14,5094,729,1974,705,5.5205,188700,"INLAND"
-121.23,38.79,45,907,176,463,190,2.2292,92000,"INLAND"
-121.18,38.83,15,4488,859,2114,805,2.9484,124400,"INLAND"
-121.32,38.89,9,5927,1269,3369,1176,2.8194,111300,"INLAND"
-121.1,38.95,17,1475,403,943,363,2.1287,55300,"INLAND"
-121.02,39.01,17,4786,799,2066,770,3.9734,185400,"INLAND"
-120.9,39.95,20,1349,238,601,203,3.5417,96600,"INLAND"
-120.57,39.78,15,1291,283,582,242,2.1216,102000,"INLAND"
-121,39.75,8,1116,214,27,39,2.5893,83000,"INLAND"
-120.15,39.8,19,785,151,366,140,3.0625,82500,"INLAND"
-120.71,40.13,19,897,180,276,110,2.9554,89400,"INLAND"
-121.09,40.3,15,1717,336,501,206,3.6477,113400,"INLAND"
-117.37,34,36,730,155,476,142,2.4306,88900,"INLAND"
-117.36,33.98,33,2070,469,1851,467,2.4667,80700,"INLAND"
-117.41,33.96,24,4481,901,2398,823,3.864,123400,"INLAND"
-117.44,33.96,29,124,22,50,18,12.5381,112500,"INLAND"
-117.44,33.95,31,914,177,556,161,3.7344,115300,"INLAND"
-117.42,33.96,33,2275,469,1691,459,2.7452,98100,"INLAND"
-117.41,33.96,27,2341,418,1272,415,3.0208,112700,"INLAND"
-117.38,33.96,30,3153,623,1544,575,3.4491,133800,"INLAND"
-117.39,33.95,35,1599,284,721,287,4.125,120700,"INLAND"
-117.4,33.94,42,943,171,466,203,3.1458,116000,"INLAND"
-117.43,33.95,36,2284,444,1425,405,4.0526,104500,"INLAND"
-117.44,33.94,32,1814,320,903,306,4.1776,118700,"INLAND"
-117.45,33.92,35,2552,588,1840,551,2.2548,113300,"INLAND"
-117.4,33.9,32,1263,178,508,180,3.6667,314100,"INLAND"
-117.44,33.9,23,4487,754,2609,778,4.2788,148700,"INLAND"
-117.43,34.02,33,3084,570,1753,449,3.05,97800,"INLAND"
-117.41,34,38,2228,571,1697,530,1.9052,83400,"INLAND"
-117.42,33.98,16,10072,2043,5913,1909,3.0606,119500,"INLAND"
-117.43,33.99,18,3307,547,1738,457,4.566,116900,"INLAND"
-117.49,33.98,17,2727,462,1691,448,4.8371,160600,"INLAND"
-117.52,33.99,14,13562,2057,7600,2086,5.2759,182900,"INLAND"
-117.55,34,17,3583,700,1587,719,2.6979,75000,"INLAND"
-117.55,33.89,25,2999,439,1396,458,5.6973,164800,"INLAND"
-117.57,33.91,22,2620,396,1324,362,5.3735,214600,"INLAND"
-117.5,33.93,19,4741,835,2903,796,4.3723,135600,"INLAND"
-117.5,33.95,29,932,153,711,172,4.8214,143400,"INLAND"
-117.49,33.94,28,2787,490,1684,467,4.0256,127100,"INLAND"
-117.47,33.94,34,2086,417,1501,395,3.2311,105600,"INLAND"
-117.46,33.94,35,1566,294,1056,279,3.5227,105400,"INLAND"
-117.57,33.87,33,2076,517,1374,480,2.2197,138200,"INLAND"
-117.57,33.88,39,679,164,769,179,2.3036,110600,"INLAND"
-117.59,33.88,7,3586,959,2695,877,2.4387,117000,"INLAND"
-117.59,33.88,13,3239,849,2751,813,2.6111,107000,"INLAND"
-117.57,33.87,37,621,156,443,135,2.3333,122800,"INLAND"
-117.58,33.87,17,2772,449,1685,461,5.0464,163900,"INLAND"
-117.6,33.85,9,6538,955,2928,892,5.3006,221400,"<1H OCEAN"
-117.64,33.88,13,8010,1366,3920,1309,5.536,204800,"<1H OCEAN"
-117.64,33.87,2,17470,2727,5964,1985,6.2308,257900,"<1H OCEAN"
-117.53,33.83,7,2191,324,1156,310,5.5362,195600,"INLAND"
-117.52,33.82,14,3776,580,1877,559,5.1365,215000,"INLAND"
-117.36,33.88,15,2857,421,1361,382,4.6875,189800,"INLAND"
-117.34,33.89,17,2678,394,1225,367,5.363,211300,"INLAND"
-117.26,33.86,16,1171,235,659,216,3.1103,110000,"INLAND"
-117.3,33.85,15,3991,751,2317,657,2.9542,127900,"INLAND"
-117.43,33.81,13,4770,718,1985,662,4.2273,295200,"INLAND"
-117.26,33.84,12,1159,209,523,159,2.7232,123200,"INLAND"
-117.32,33.87,15,826,138,440,134,4.8125,173900,"INLAND"
-117.31,33.94,7,11232,1791,4218,1644,5.2713,216500,"INLAND"
-117.29,33.97,4,18767,3032,8805,2723,4.6667,160600,"INLAND"
-117.35,34.01,23,3707,769,1938,658,2.725,95300,"INLAND"
-117.34,34.02,28,2683,708,2047,636,2.275,85400,"INLAND"
-117.21,33.97,3,18356,2537,8437,2342,5.6409,197700,"INLAND"
-117.28,33.94,10,972,212,773,219,1.3125,135700,"INLAND"
-117.24,33.93,12,7105,1447,4520,1333,3.2705,113200,"INLAND"
-117.24,33.85,8,1031,201,606,179,2.8194,136300,"INLAND"
-117.2,33.72,16,5373,1079,1573,933,1.9912,98600,"<1H OCEAN"
-117.23,33.68,10,3659,650,1476,515,3.8869,125900,"<1H OCEAN"
-117.11,33.78,13,1914,339,930,304,4.1875,161200,"INLAND"
